,compound_id,smiles,pLC50,MolLogP,LabuteASA,MolMR,MolWt,ExactMolWt,Chi0v,HeavyAtomMolWt,Chi1v,Chi3v,Kappa1,HeavyAtomCount,Chi1,Chi0,NumValenceElectrons,Chi2v,BCUT2D_LOGPHI,AvgIpc,Chi4v,PEOE_VSA6,toxicity_category,toxicity_numeric
251,Compound 252,CCCCCCCCCCCC#N,5.625,4.430880000000004,83.14619396766098,57.45700000000005,181.323,181.183049736,9.018281407365434,158.13899999999995,5.784266969529799,2.3921334847649,12.489999999999998,13,6.414213562373096,9.778174593052023,76,3.736541007754608,2.0938515292906312,2.1557102724831183,1.51471711328403,58.29031018309871,Highly toxic,4
264,Compound 265,CCCCCCCCCC(C)=O,5.055,3.716100000000002,76.5501942718394,53.29100000000004,170.296,170.167065324,8.565102539956245,148.11999999999998,5.2647843170117525,2.1323921585058763,11.67,12,5.770055610029663,9.234204518682008,72,3.573335446682253,2.0761951651840658,2.0243641446269387,1.3310522601318873,45.448666937246685,Highly toxic,4
295,Compound 296,CCCCCCCCCCCN,5.912,3.475900000000001,77.72856286880837,56.28140000000004,171.32799999999995,171.1986998,8.648418081055103,146.128,5.61535507165041,2.307677535825205,11.96,12,5.914213562373096,9.071067811865476,74,3.617102259341002,2.0825764222241294,2.098390961316241,1.4549977390772268,58.29031018309871,Highly toxic,4
298,Compound 299,Fc1ccc(Oc2ccc(F)cc2)cc1,5.261,3.757100000000002,85.93311336092034,52.87400000000002,206.191,206.054321316,7.782979389999325,198.12699999999995,4.428947173564927,1.8629777949637445,9.647256174236707,15,7.237183443017882,10.673362107437434,76,3.0099023738789823,2.207605433411454,2.2479805707246365,1.141358849815579,0.0,Highly toxic,4
193,Compound 194,CNC(=O)Oc1ccc(N(C)C)c(C)c1,5.029,1.77922,89.84087687484204,60.58970000000003,208.261,208.121177752,9.49576098399656,192.13299999999995,4.718440296158275,2.0647366297478955,11.365244544770505,15,7.040912557858759,11.422285251880869,82,3.4822396828122657,2.2259788654216,2.166756623115404,1.3512859717120769,0.0,Highly toxic,4
158,Compound 159,C=CCCCCCCC=C,5.678,3.6990000000000025,64.64452399303052,48.09600000000003,138.254,138.140850576,6.811554787871632,120.10999999999996,4.132993161855452,1.5664965809277258,9.48,10,4.914213562373096,7.656854249492381,58,2.5689141007523464,2.046021047170399,1.9671544718900456,0.9309036597828992,24.99368345951978,Highly toxic,4
27,Compound 28,C=C[C@](C)(O)CC/C=C(/C)CCC=C(C)C,5.192,4.396300000000004,100.57386528502528,72.47680000000005,222.372,222.198365452,11.214798309001573,196.164,6.021483854112555,2.674287611099495,15.18,16,7.371009241333562,12.604448006685086,92,4.970598440547062,2.150988774652652,2.166501830661577,1.403428010735793,29.37426938064017,Highly toxic,4
338,Compound 339,O=C(Oc1ccccc1)c1ccccc1O,5.259,2.6114000000000006,92.92274052170428,59.50730000000003,214.22,214.06299418,8.459862599134318,204.14,4.824013105158359,2.07771754010336,10.235362076049029,16,7.770856947829095,11.380468888623982,80,3.2197211392002467,2.1817287880201057,2.305372790985952,1.296804828956263,30.33183534230805,Highly toxic,4
67,Compound 68,CC(C)(C)c1ccc(Oc2cccc(C=O)c2)cc1,5.837,4.588900000000004,113.58827522709473,77.04550000000005,254.329,254.130679816,11.512649003634362,236.185,6.325360095546029,2.950218875116492,13.344207765672458,19,8.986513110883854,13.880468888623984,98,5.566780515226851,2.26576272819775,2.383945421846136,1.8104023061484724,45.03667987291831,Highly toxic,4
231,Compound 232,CC(=O)CC(=O)c1ccccc1,5.169,1.8484,71.21421577717092,46.07050000000002,162.18799999999996,162.06807956,6.910354708062403,152.10799999999998,3.77603867417337,1.505266954020691,8.654696969696971,12,5.698377302757663,8.974691494688164,62,2.6679935374136967,2.021028159476103,2.0471898224634577,0.9522117427811876,30.33183534230805,Highly toxic,4
102,Compound 103,O=Cc1cc(Br)cc(Br)c1O,5.518,2.7297,80.48719629741608,48.89430000000001,279.915,277.85780356799995,8.515434717780561,275.88300000000004,4.366645743243491,2.246952739596416,8.743896713615024,11,5.147065707741407,8.430721420318147,58,3.713309479340608,2.297598503466008,1.964323840076745,1.9340043106938567,15.929943897949348,Highly toxic,4
365,Compound 366,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,5.728,4.348599999999999,88.16738223485183,49.287000000000006,251.327,248.8473374,8.616680690638367,251.327,4.281947143069162,2.9918337005721365,9.686206896551724,11,5.036581260209189,8.593858127134677,60,3.4852895875174426,2.37218890314472,1.971898344382591,1.4606871022463337,58.00469945116258,Highly toxic,4
211,Compound 212,CCCCCCCCOc1ccccc1NC(C)=O,5.767,4.384300000000003,115.90575377662176,79.61670000000005,263.38100000000003,263.18852904,12.075645125992065,238.18099999999995,7.231380475434848,2.953216268419231,15.54717552887364,19,9.236382105218448,13.924438962994,106,4.793574300842631,2.2343418232612104,2.387152859785188,1.9499395763601024,51.16057945124389,Highly toxic,4
45,Compound 46,Oc1c(I)cc(I)cc1I,5.591,3.2060000000000004,100.01115123482388,66.2578,471.801,471.7318087160001,11.208302426435855,468.777,5.681501482407555,3.2491037561180884,9.29920606601249,10,4.6090609052806215,7.723614639131599,54,5.288055334544646,2.2709498839258155,1.8235900040480664,4.117227505794473,0.0,Highly toxic,4
264,Compound 265,CCCCCCCCCC(C)=O,5.055,3.716100000000002,76.5501942718394,53.29100000000004,170.296,170.167065324,8.565102539956245,148.11999999999998,5.2647843170117525,2.1323921585058763,11.67,12,5.770055610029663,9.234204518682008,72,3.573335446682253,2.0761951651840658,2.0243641446269387,1.3310522601318873,45.448666937246685,Highly toxic,4
154,Compound 155,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,5.674,3.600400000000003,119.63095892256436,76.82300000000005,278.348,278.151809184,12.185034925733245,256.172,7.129427617536365,2.818399458759239,16.215066079295156,20,9.685070510202191,14.794682450997078,110,4.556295432565379,2.08070036453684,2.4744931746618084,1.5274681689917475,26.689117645233267,Highly toxic,4
102,Compound 103,O=Cc1cc(Br)cc(Br)c1O,5.518,2.7297,80.48719629741608,48.89430000000001,279.915,277.85780356799995,8.515434717780561,275.88300000000004,4.366645743243491,2.246952739596416,8.743896713615024,11,5.147065707741407,8.430721420318147,58,3.713309479340608,2.297598503466008,1.964323840076745,1.9340043106938567,15.929943897949348,Highly toxic,4
290,Compound 291,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,5.352,4.0058,83.43870177921967,48.14680000000001,231.893,229.885975404,8.06013754080031,229.877,4.068743904994968,2.63020361566808,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.3871132988916988,2.408832919592165,1.971898344382591,1.4640532430918096,46.40375956093006,Highly toxic,4
16,Compound 17,CCCCCCCCCCC(C)=O,5.194,4.106200000000004,82.91513638623601,57.90800000000005,184.323,184.182715388,9.272209321142793,160.13099999999997,5.7647843170117525,2.382392158505876,12.670000000000002,13,6.270055610029663,9.941311299868556,78,3.926888837275527,2.0883614401867483,2.0907917048139995,1.507828955428524,51.8694885601727,Highly toxic,4
217,Compound 218,C=Cc1ccc(C(C)(C)C)cc1,5.515,3.627100000000002,74.93145277369234,55.23300000000004,160.25999999999996,160.125200512,8.093858127134677,144.13199999999998,4.268290630104595,2.012411266702914,9.05124087591241,12,5.537023368100676,9.19023444431199,64,4.076132613160079,2.216275874006013,2.031264688559135,1.119202342527212,57.69163566335068,Highly toxic,4
298,Compound 299,Fc1ccc(Oc2ccc(F)cc2)cc1,5.261,3.757100000000002,85.93311336092034,52.87400000000002,206.191,206.054321316,7.782979389999325,198.12699999999995,4.428947173564927,1.8629777949637445,9.647256174236707,15,7.237183443017882,10.673362107437434,76,3.0099023738789823,2.207605433411454,2.2479805707246365,1.141358849815579,0.0,Highly toxic,4
67,Compound 68,CC(C)(C)c1ccc(Oc2cccc(C=O)c2)cc1,5.837,4.588900000000004,113.58827522709473,77.04550000000005,254.329,254.130679816,11.512649003634362,236.185,6.325360095546029,2.950218875116492,13.344207765672458,19,8.986513110883854,13.880468888623984,98,5.566780515226851,2.26576272819775,2.383945421846136,1.8104023061484724,45.03667987291831,Highly toxic,4
90,Compound 91,Nc1c(Cl)c(Cl)cc(Cl)c1Cl,5.932,3.8824,83.98435872403637,50.894400000000005,230.909,228.901959816,8.190274214489978,227.885,4.133812241839802,2.7497970603251694,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.4521816357365323,2.3815302058469494,1.971898344382591,1.4157600581968033,46.40375956093006,Highly toxic,4
319,Compound 320,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,5.788,5.599500000000002,141.52894644095858,86.1928,370.49,367.909603308,13.735482844155378,361.4179999999999,7.451074755411022,4.258684609440004,16.224491773487685,20,9.248037131279782,14.966255326250886,106,7.37605930007274,2.488653534710927,2.3796126068069703,2.782805245919819,82.27016772500902,Highly toxic,4
154,Compound 155,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,5.674,3.600400000000003,119.63095892256436,76.82300000000005,278.348,278.151809184,12.185034925733245,256.172,7.129427617536365,2.818399458759239,16.215066079295156,20,9.685070510202191,14.794682450997078,110,4.556295432565379,2.08070036453684,2.4744931746618084,1.5274681689917475,26.689117645233267,Highly toxic,4
200,Compound 201,CCCCCCCCCCN,5.184,3.0858000000000017,71.36362075441176,51.66440000000004,157.301,157.183049736,7.941311299868554,134.11699999999996,5.115355071650409,2.0576775358252046,10.96,11,5.414213562373096,8.36396103067893,68,3.2635488687477285,2.068853270141513,2.033930992876872,1.2782210437805903,51.8694885601727,Highly toxic,4
327,Compound 328,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,5.752,4.0058,83.43870177921967,48.146800000000006,231.893,229.885975404,8.06013754080031,229.877,4.068743904994968,2.824859048887374,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.3605558642932216,2.4050962193939096,1.971898344382591,1.351668876323427,46.40375956093006,Highly toxic,4
367,Compound 368,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,5.29,3.7114,88.23293553141569,49.81160000000001,247.892,245.880890024,8.430000867110643,245.876,4.215000433555321,3.000332207481931,10.06347245409015,12,5.464101615137755,9.464101615137755,66,3.465000433555322,2.4813857366259064,2.0815718239857546,1.441224956235957,46.40375956093006,Highly toxic,4
45,Compound 46,Oc1c(I)cc(I)cc1I,5.591,3.2060000000000004,100.01115123482388,66.2578,471.801,471.7318087160001,11.208302426435855,468.777,5.681501482407555,3.2491037561180884,9.29920606601249,10,4.6090609052806215,7.723614639131599,54,5.288055334544646,2.2709498839258155,1.8235900040480664,4.117227505794473,0.0,Highly toxic,4
16,Compound 17,CCCCCCCCCCC(C)=O,5.194,4.106200000000004,82.91513638623601,57.90800000000005,184.323,184.182715388,9.272209321142793,160.13099999999997,5.7647843170117525,2.382392158505876,12.670000000000002,13,6.270055610029663,9.941311299868556,78,3.926888837275527,2.0883614401867483,2.0907917048139995,1.507828955428524,51.8694885601727,Highly toxic,4
60,Compound 61,COc1cccc(C=O)c1O,5.2811,1.2133,64.23058843003683,40.046300000000016,152.14899999999997,152.047344116,6.073111253186188,144.08499999999998,3.104373564292395,1.377093433685264,7.595374077976819,11,5.29122366008484,8.267584713501616,58,2.015958067615488,2.27074195563314,2.0504144813943355,0.7991194348952393,6.06636706846161,Highly toxic,4
45,Compound 46,Oc1c(I)cc(I)cc1I,5.591,3.2060000000000004,100.01115123482388,66.2578,471.801,471.7318087160001,11.208302426435855,468.777,5.681501482407555,3.2491037561180884,9.29920606601249,10,4.6090609052806215,7.723614639131599,54,5.288055334544646,2.2709498839258155,1.8235900040480664,4.117227505794473,0.0,Highly toxic,4
299,Compound 300,BrC(Br)c1ccccc1C(Br)Br,5.985,5.263400000000002,105.6314777708556,67.63200000000002,421.752,417.720298592,12.31994566363348,415.704,6.940274214489978,3.4392120510144983,11.216103500761037,12,5.625897657686229,9.137828201504696,66,8.350548887119949,2.386808987485397,2.0401237296317523,2.576133644251445,87.98524386564384,Highly toxic,4
211,Compound 212,CCCCCCCCOc1ccccc1NC(C)=O,5.767,4.384300000000003,115.90575377662176,79.61670000000005,263.38100000000003,263.18852904,12.075645125992065,238.18099999999995,7.231380475434848,2.953216268419231,15.54717552887364,19,9.236382105218448,13.924438962994,106,4.793574300842631,2.2343418232612104,2.387152859785188,1.9499395763601024,51.16057945124389,Highly toxic,4
290,Compound 291,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,5.352,4.0058,83.43870177921967,48.14680000000001,231.893,229.885975404,8.06013754080031,229.877,4.068743904994968,2.63020361566808,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.3871132988916988,2.408832919592165,1.971898344382591,1.4640532430918096,46.40375956093006,Highly toxic,4
315,Compound 316,O=Cc1c(F)c(F)c(F)c(F)c1F,5.251,2.1946000000000003,68.78554434856851,31.6195,196.074,195.994755752,5.8754209246996245,195.066,2.969288577513397,1.3616103767318375,9.626655112651646,13,6.00210641759854,10.171208396324303,70,2.1014374473156385,2.2067147483983542,2.1268719300323427,0.7253487286846559,0.0,Highly toxic,4
131,Compound 132,CCCCCCCCBr,5.363,3.741800000000003,67.16139343424717,47.17000000000003,193.128,192.051362644,7.913708480429765,175.99199999999996,5.095836930845374,2.0479184654226867,9.48,9,4.414213562373095,6.949747468305834,56,3.2497474590283333,2.048897156781984,1.88523483624215,1.271320338920893,54.957789212270015,Highly toxic,4
327,Compound 328,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,5.752,4.0058,83.43870177921967,48.146800000000006,231.893,229.885975404,8.06013754080031,229.877,4.068743904994968,2.824859048887374,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.3605558642932216,2.4050962193939096,1.971898344382591,1.351668876323427,46.40375956093006,Highly toxic,4
154,Compound 155,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,5.674,3.600400000000003,119.63095892256436,76.82300000000005,278.348,278.151809184,12.185034925733245,256.172,7.129427617536365,2.818399458759239,16.215066079295156,20,9.685070510202191,14.794682450997078,110,4.556295432565379,2.08070036453684,2.4744931746618084,1.5274681689917475,26.689117645233267,Highly toxic,4
306,Compound 307,Nc1ccccc1C(=O)c1ccc(Cl)cc1,5.039,3.153200000000002,98.65811846389576,65.73890000000002,231.682,231.04509162,9.23829413219818,221.60199999999995,5.20846346357613,2.563802548023037,10.709002770083105,16,7.681540550352057,11.543605595440512,80,3.8597033991840974,2.1729298842876243,2.297138115066624,1.5865437769526645,23.733674027155736,Highly toxic,4
158,Compound 159,C=CCCCCCCC=C,5.678,3.6990000000000025,64.64452399303052,48.09600000000003,138.254,138.140850576,6.811554787871632,120.10999999999996,4.132993161855452,1.5664965809277258,9.48,10,4.914213562373096,7.656854249492381,58,2.5689141007523464,2.046021047170399,1.9671544718900456,0.9309036597828992,24.99368345951978,Highly toxic,4
90,Compound 91,Nc1c(Cl)c(Cl)cc(Cl)c1Cl,5.932,3.8824,83.98435872403637,50.894400000000005,230.909,228.901959816,8.190274214489978,227.885,4.133812241839802,2.7497970603251694,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.4521816357365323,2.3815302058469494,1.971898344382591,1.4157600581968033,46.40375956093006,Highly toxic,4
154,Compound 155,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,5.674,3.600400000000003,119.63095892256436,76.82300000000005,278.348,278.151809184,12.185034925733245,256.172,7.129427617536365,2.818399458759239,16.215066079295156,20,9.685070510202191,14.794682450997078,110,4.556295432565379,2.08070036453684,2.4744931746618084,1.5274681689917475,26.689117645233267,Highly toxic,4
259,Compound 260,Clc1cc(Cl)c(Cl)cc1Cl,5.801,4.3002,78.64446802702366,46.48200000000001,215.894,213.891060784,7.690274214489978,213.878,3.9224873764346153,2.407506285534577,8.476339113680153,10,4.6090609052806215,7.723614639131599,54,3.309226164228075,2.3092557371133697,1.841127075121712,1.2646428655023922,46.40375956093006,Highly toxic,4
367,Compound 368,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,5.29,3.7114,88.23293553141569,49.81160000000001,247.892,245.880890024,8.430000867110643,245.876,4.215000433555321,3.000332207481931,10.06347245409015,12,5.464101615137755,9.464101615137755,66,3.465000433555322,2.4813857366259064,2.0815718239857546,1.441224956235957,46.40375956093006,Highly toxic,4
231,Compound 232,CC(=O)CC(=O)c1ccccc1,5.169,1.8484,71.21421577717092,46.07050000000002,162.18799999999996,162.06807956,6.910354708062403,152.10799999999998,3.77603867417337,1.505266954020691,8.654696969696971,12,5.698377302757663,8.974691494688164,62,2.6679935374136967,2.021028159476103,2.0471898224634577,0.9522117427811876,30.33183534230805,Highly toxic,4
193,Compound 194,CNC(=O)Oc1ccc(N(C)C)c(C)c1,5.029,1.77922,89.84087687484204,60.58970000000003,208.261,208.121177752,9.49576098399656,192.13299999999995,4.718440296158275,2.0647366297478955,11.365244544770505,15,7.040912557858759,11.422285251880869,82,3.4822396828122657,2.2259788654216,2.166756623115404,1.3512859717120769,0.0,Highly toxic,4
211,Compound 212,CCCCCCCCOc1ccccc1NC(C)=O,5.767,4.384300000000003,115.90575377662176,79.61670000000005,263.38100000000003,263.18852904,12.075645125992065,238.18099999999995,7.231380475434848,2.953216268419231,15.54717552887364,19,9.236382105218448,13.924438962994,106,4.793574300842631,2.2343418232612104,2.387152859785188,1.9499395763601024,51.16057945124389,Highly toxic,4
261,Compound 262,Oc1cc(Cl)c(Cl)cc1O,5.303,2.4046000000000007,67.62640307765234,39.79160000000001,179.002,177.958834728,6.316914567434531,174.97,3.235807552906892,1.7396229331451891,7.506382978723405,10,4.6090609052806215,7.723614639131599,54,2.569431471503397,2.33089181492465,1.841127075121712,0.8416467414852191,23.20187978046503,Highly toxic,4
290,Compound 291,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,5.352,4.0058,83.43870177921967,48.14680000000001,231.893,229.885975404,8.06013754080031,229.877,4.068743904994968,2.63020361566808,9.269445438282649,11,5.036581260209189,8.593858127134677,60,3.3871132988916988,2.408832919592165,1.971898344382591,1.4640532430918096,46.40375956093006,Highly toxic,4
